# block<TAB>first_version<TAB>removed_after (blank = still present)
# Generated by scripts/regen_block_data.py — do not edit by hand.
stripped_spruce_log	1.13	
stripped_spruce_wood	1.13	
stripped_warped_hyphae	1.16	
stripped_warped_stem	1.16	
structure_block	1.13	
structure_void	1.13	
sugar_cane	1.13	
sulfur	26.2	
sulfur_brick_slab	26.2	
sulfur_brick_stairs	26.2	
sulfur_brick_wall	26.2	
sulfur_bricks	26.2	
sulfur_slab	26.2	
sulfur_spike	26.2	
sulfur_stairs	26.2	
sulfur_wall	26.2	
sunflower	1.13	
suspicious_gravel	1.20	
suspicious_sand	1.19.4	
sweet_berry_bush	1.14	
tall_dry_grass	1.21.5	
tall_grass	1.13	
tall_seagrass	1.13	
target	1.16	
terracotta	1.13	
test_block	1.21.5	
test_instance_block	1.21.5	
tinted_glass	1.17	
tnt	1.13	
torch	1.13	
torchflower	1.19.4	
torchflower_crop	1.19.4	
trapped_chest	1.13	
trial_spawner	1.20.3	
tripwire	1.13	
tripwire_hook	1.13	
tube_coral	1.13	
tube_coral_block	1.13	
tube_coral_fan	1.13	
tube_coral_wall_fan	1.13	
tuff	1.17	
tuff_brick_slab	1.20.3	
tuff_brick_stairs	1.20.3	
tuff_brick_wall	1.20.3	
tuff_bricks	1.20.3	
tuff_slab	1.20.3	
tuff_stairs	1.20.3	
tuff_wall	1.20.3	
turtle_egg	1.13	
twisting_vines	1.16	
twisting_vines_plant	1.16	
vault	1.20.5	
verdant_froglight	1.19	
vine	1.13	
void_air	1.13	
wall_sign	1.13	1.13.2
wall_torch	1.13	
warped_button	1.16	
warped_door	1.16	
warped_fence	1.16	
warped_fence_gate	1.16	
warped_fungus	1.16	
warped_hanging_sign	1.19.3	
warped_hyphae	1.16	
warped_nylium	1.16	
warped_planks	1.16	
warped_pressure_plate	1.16	
warped_roots	1.16	
warped_shelf	1.21.9	
warped_sign	1.16	
warped_slab	1.16	
warped_stairs	1.16	
warped_stem	1.16	
warped_trapdoor	1.16	
warped_wall_hanging_sign	1.19.3	
warped_wall_sign	1.16	
warped_wart_block	1.16	
water	1.13	
water_cauldron	1.17	
waxed_chiseled_copper	1.20.3	
waxed_copper_bars	1.21.9	
waxed_copper_block	1.17	
waxed_copper_bulb	1.20.3	
waxed_copper_chain	1.21.9	
waxed_copper_chest	1.21.9	
waxed_copper_door	1.20.3	
waxed_copper_golem_statue	1.21.9	
waxed_copper_grate	1.20.3	
waxed_copper_lantern	1.21.9	
waxed_copper_trapdoor	1.20.3	
waxed_cut_copper	1.17	
waxed_cut_copper_slab	1.17	
waxed_cut_copper_stairs	1.17	
waxed_exposed_chiseled_copper	1.20.3	
waxed_exposed_copper	1.17	
waxed_exposed_copper_bars	1.21.9	
waxed_exposed_copper_bulb	1.20.3	
waxed_exposed_copper_chain	1.21.9	
waxed_exposed_copper_chest	1.21.9	
waxed_exposed_copper_door	1.20.3	
waxed_exposed_copper_golem_statue	1.21.9	
waxed_exposed_copper_grate	1.20.3	
waxed_exposed_copper_lantern	1.21.9	
waxed_exposed_copper_trapdoor	1.20.3	
waxed_exposed_cut_copper	1.17	
waxed_exposed_cut_copper_slab	1.17	
waxed_exposed_cut_copper_stairs	1.17	
waxed_exposed_lightning_rod	1.21.9	
waxed_lightning_rod	1.21.9	
waxed_oxidized_chiseled_copper	1.20.3	
waxed_oxidized_copper	1.17	
waxed_oxidized_copper_bars	1.21.9	
waxed_oxidized_copper_bulb	1.20.3	
waxed_oxidized_copper_chain	1.21.9	
waxed_oxidized_copper_chest	1.21.9	
waxed_oxidized_copper_door	1.20.3	
waxed_oxidized_copper_golem_statue	1.21.9	
waxed_oxidized_copper_grate	1.20.3	
waxed_oxidized_copper_lantern	1.21.9	
waxed_oxidized_copper_trapdoor	1.20.3	
waxed_oxidized_cut_copper	1.17	
waxed_oxidized_cut_copper_slab	1.17	
waxed_oxidized_cut_copper_stairs	1.17	
waxed_oxidized_lightning_rod	1.21.9	
waxed_weathered_chiseled_copper	1.20.3	
waxed_weathered_copper	1.17	
waxed_weathered_copper_bars	1.21.9	
waxed_weathered_copper_bulb	1.20.3	
waxed_weathered_copper_chain	1.21.9	
waxed_weathered_copper_chest	1.21.9	
waxed_weathered_copper_door	1.20.3	
waxed_weathered_copper_golem_statue	1.21.9	
waxed_weathered_copper_grate	1.20.3	
waxed_weathered_copper_lantern	1.21.9	
waxed_weathered_copper_trapdoor	1.20.3	
waxed_weathered_cut_copper	1.17	
waxed_weathered_cut_copper_slab	1.17	
waxed_weathered_cut_copper_stairs	1.17	
waxed_weathered_lightning_rod	1.21.9	
weathered_chiseled_copper	1.20.3	
weathered_copper	1.17	
weathered_copper_bars	1.21.9	
weathered_copper_bulb	1.20.3	
weathered_copper_chain	1.21.9	
weathered_copper_chest	1.21.9	
weathered_copper_door	1.20.3	
weathered_copper_golem_statue	1.21.9	
weathered_copper_grate	1.20.3	
weathered_copper_lantern	1.21.9	
weathered_copper_trapdoor	1.20.3	
weathered_cut_copper	1.17	
weathered_cut_copper_slab	1.17	
weathered_cut_copper_stairs	1.17	
weathered_lightning_rod	1.21.9	
weeping_vines	1.16	
weeping_vines_plant	1.16	
wet_sponge	1.13	
wheat	1.13	
white_banner	1.13	
white_bed	1.13	
white_candle	1.17	
white_candle_cake	1.17	
white_carpet	1.13	
white_concrete	1.13	
white_concrete_powder	1.13	
white_glazed_terracotta	1.13	
white_shulker_box	1.13	
white_stained_glass	1.13	
white_stained_glass_pane	1.13	
white_terracotta	1.13	
white_tulip	1.13	
white_wall_banner	1.13	
white_wool	1.13	
wildflowers	1.21.5	
wither_rose	1.14	
wither_skeleton_skull	1.13	
wither_skeleton_wall_skull	1.13	
yellow_banner	1.13	
yellow_bed	1.13	
yellow_candle	1.17	
yellow_candle_cake	1.17	
yellow_carpet	1.13	
yellow_concrete	1.13	
yellow_concrete_powder	1.13	
yellow_glazed_terracotta	1.13	
yellow_shulker_box	1.13	
yellow_stained_glass	1.13	
yellow_stained_glass_pane	1.13	
yellow_terracotta	1.13	
yellow_wall_banner	1.13	
yellow_wool	1.13	
zombie_head	1.13	
zombie_wall_head	1.13	
